TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
17526,Ulmus parvifolia :: Chinese Elm,349X Persia Ave,Sidewalk: Curb side : Cutout,18,3x3,37.72187194,-122.4331692
22473,Tristania conferta ::,6237 03rd St,Sidewalk: Curb side : Cutout,6,3x3,37.72186258,-122.3957277
17524,Ulmus parvifolia :: Chinese Elm,311 Persia Ave,Sidewalk: Curb side : Cutout,18,3x3,37.72182008,-122.4331034
15768,Ficus retusa nitida :: Banyan Fig,4770 Mission St,Sidewalk: Curb side : Cutout,15,3x3,37.72180345,-122.4370925
22475,Tristania conferta ::,6245 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.72179576,-122.3957486
17219,Ulmus americana :: American Elm,1875X Alemany Blvd,Sidewalk: Curb side : Cutout,45,3x3,37.72177576,-122.4383811
17525,Ulmus parvifolia :: Chinese Elm,342 Persia Ave,Sidewalk: Curb side : Cutout,40,3x3,37.72164133,-122.4329952
24815,Metrosideros excelsa :: New Zealand Xmas Tree,1410 Holloway Ave,Median : Cutout,6,5X5,37.72163425,-122.4728949
11755,Acacia melanoxylon :: Blackwood Acacia,901X Junipero Serra Blvd,Sidewalk: Curb side : Cutout,24,3X4,37.72160328,-122.4722103
24381,Metrosideros excelsa :: New Zealand Xmas Tree,1430 Holloway Ave,Median : Cutout,6,5X5,37.72155402,-122.4733108
178421,Pittosporum tobira :: Japanese Mockorange,10x Mansell St,Median : Cutout,13,Width 0ft,37.72153824,-122.4012434
13328,Metrosideros excelsa :: New Zealand Xmas Tree,30 Mansell St,Sidewalk: Curb side : Cutout,18,3X20,37.72153603,-122.401715
17532,Ulmus parvifolia :: Chinese Elm,445X Persia Ave,Sidewalk: Curb side : Cutout,50,3X3,37.72150516,-122.4323996
180040,Tristaniopsis laurina :: Swamp Myrtle,1900x Alemany Blvd,Median : Cutout,3,Width 2ft,37.72149435,-122.4387285
9293,Metrosideros excelsa :: New Zealand Xmas Tree,40X Mansell St,Sidewalk: Curb side : Cutout,18,3X90,37.72149199,-122.4018836
17528,Ulmus parvifolia :: Chinese Elm,400 Persia Ave,Sidewalk: Curb side : Cutout,18,3x3,37.72148332,-122.4326823
253430,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',501X Madrid St,Sidewalk: Curb side : Cutout,,3x3,37.72144879,-122.4327312
24382,Cordyline australis :: Dracena Palm,1450 Holloway Ave,Median : Cutout,6,5X5,37.72143768,-122.4736522
30050,Pinus pinea :: Italian Stone Pine,900X Junipero Serra Blvd,Median : Cutout,3,3X3,37.72142445,-122.4725711
22478,Tristania conferta ::,6255 03rd St,Sidewalk: Curb side : Cutout,6,3x3,37.72140917,-122.3959344
17530,Ulmus parvifolia :: Chinese Elm,418 Persia Ave,Sidewalk: Curb side : Cutout,15,3x3,37.72139887,-122.4324994
9295,Metrosideros excelsa :: New Zealand Xmas Tree,128X Mansell St,Sidewalk: Curb side : Cutout,12,3x90,37.72138673,-122.402386
22484,Tristania conferta ::,6271 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.72134928,-122.3959713
22481,Tristaniopsis laurina :: Swamp Myrtle,6258 03rd St,Sidewalk: Curb side : Cutout,6,3x3,37.72133171,-122.3962731
13329,Metrosideros excelsa :: New Zealand Xmas Tree,130 Mansell St,Sidewalk: Curb side : Cutout,12,3X20,37.72131746,-122.4025566
24386,Metrosideros excelsa :: New Zealand Xmas Tree,1480X Holloway Ave,Median : Cutout,6,5X5,37.72129883,-122.4746655
111587,Cupressus macrocarpa :: Monterey Cypress,730X Lake Merced Blvd,Sidewalk: Property side : Yard,48,,37.72128749,-122.4850341
1022,Ulmus americana :: American Elm,1909 Alemany Blvd,Sidewalk: Curb side : Cutout,35,3X3,37.72128096,-122.4387012
9299,Metrosideros excelsa :: New Zealand Xmas Tree,1 Mansell St,Sidewalk: Curb side : Cutout,6,3X3,37.7212684,-122.4014578
17531,Ulmus parvifolia :: Chinese Elm,444 Persia Ave,Sidewalk: Curb side : Cutout,18,3X3,37.72126723,-122.4322136
24384,Metrosideros excelsa :: New Zealand Xmas Tree,1470 Holloway Ave,Median : Cutout,6,5X5,37.72126436,-122.4745798
13330,Metrosideros excelsa :: New Zealand Xmas Tree,134 Mansell St,Sidewalk: Curb side : Cutout,12,3x3,37.72126256,-122.4027592
177681,Metrosideros excelsa :: New Zealand Xmas Tree,100x Mansell St,Median : Cutout,19,Width 0ft,37.72126204,-122.4022702
13334,Arbutus 'Marina' :: Hybrid Strawberry Tree,180X Mansell St,Sidewalk: Curb side : Cutout,6,3x3,37.72123466,-122.4029702
108262,Yucca gloriosa :: Spanish Dagger,1x Gould St,Sidewalk: Curb side : Cutout,12,,37.72123017,-122.3982245
1024,Metrosideros excelsa :: New Zealand Xmas Tree,1936 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.72120877,-122.4390643
28243,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3230 San Bruno Ave,Sidewalk: Curb side : Cutout,8,2X3,37.72117842,-122.4010205
17543,Ulmus parvifolia :: Chinese Elm,531 Persia Ave,Sidewalk: Curb side : Cutout,50,3X3,37.72117488,-122.4317067
24378,Metrosideros excelsa :: New Zealand Xmas Tree,1400 Holloway Ave,Median : Cutout,20,5x5,37.72116162,-122.4747248
2305,Metrosideros excelsa :: New Zealand Xmas Tree,220X Mansell St,Sidewalk: Curb side : Cutout,11,3X40,37.72115682,-122.4032691
26584,Ulmus 'Prospector' :: Prospector Elm,1799X Bay Shore Blvd,Sidewalk: Curb side : Cutout,6,3x3,37.72115568,-122.3996356
1025,Ulmus pumila :: Siberian Elm,1948 Alemany Blvd,Sidewalk: Curb side : Cutout,35,3X3,37.72113165,-122.4391156
13340,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,230 Mansell St,Sidewalk: Curb side : Cutout,3,3X24,37.72112722,-122.4033828
17535,Ulmus parvifolia :: Chinese Elm,501X Persia Ave,Sidewalk: Curb side : Cutout,50,3x3,37.72110603,-122.4315758
9306,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,240X Mansell St,Sidewalk: Curb side : Cutout,3,3X100,37.72109762,-122.4034965
1023,Ulmus americana :: American Elm,1925 Alemany Blvd,Sidewalk: Curb side : Cutout,24,3X3,37.72108056,-122.4388273
17542,Ulmus parvifolia :: Chinese Elm,525 Persia Ave,Sidewalk: Curb side : Cutout,3,3x3,37.72107559,-122.4315103
95313,Tristania conferta ::,6295 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.72107413,-122.396085
17540,Metrosideros excelsa :: New Zealand Xmas Tree,512 Persia Ave,Sidewalk: Curb side : Cutout,30,3X3,37.72105904,-122.4317722
15776,Melaleuca quinquenervia :: Cajeput,4804 Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.72105172,-122.4376668
17544,Ulmus parvifolia :: Chinese Elm,537 Persia Ave,Sidewalk: Curb side : Cutout,50,3X3,37.72102267,-122.4314039
17541,Metrosideros excelsa :: New Zealand Xmas Tree,518 Persia Ave,Sidewalk: Curb side : Cutout,30,3X3,37.7210197,-122.4316891
9296,Corymbia citriodora :: Lemon Scented Gum,135X Mansell St,Sidewalk: Curb side : Cutout,24,3X3,37.72101701,-122.4023075
15775,Eriobotrya deflexa :: Bronze Loquat,4808 Mission St,Sidewalk: Curb side : Cutout,10,3X3,37.7210019,-122.4377049
113495,Cotoneaster SPP :: Cotoneaster,200x Mansell St,Median : Cutout,29,3x3,37.72099311,-122.4031547
17546,Maytenus boaria :: Mayten,548X Persia Ave,Sidewalk: Curb side : Cutout,12,3X3,37.72099112,-122.4316571
87474,Tristania conferta ::,6290 03rd St,Sidewalk: Curb side : Cutout,6,3x3,37.72090875,-122.3964773
13331,Metrosideros excelsa :: New Zealand Xmas Tree,145 Mansell St,Sidewalk: Curb side : Cutout,18,3x3,37.72089394,-122.4028606
29544,Lophostemon confertus :: Brisbane Box,2900X Ingalls St,Sidewalk: Curb side : Cutout,3,3X3,37.72087117,-122.3914895
13343,Arbutus 'Marina' :: Hybrid Strawberry Tree,330X Mansell St,Sidewalk: Curb side : Cutout,6,3x3,37.72087014,-122.4043703
9302,Metrosideros excelsa :: New Zealand Xmas Tree,320X Mansell St,Sidewalk: Curb side : Cutout,6,3X100,37.72085846,-122.404313
17551,Ulmus parvifolia :: Chinese Elm,601 Persia Ave,Sidewalk: Curb side : Cutout,50,3X3,37.72083336,-122.431025
28244,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3260 San Bruno Ave,Sidewalk: Curb side : Cutout,12,2X3,37.72080872,-122.4009274
27534,Lophostemon confertus :: Brisbane Box,3721X 19th Ave,Sidewalk: Curb side : Cutout,18,2,37.72079632,-122.4754285
176358,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,300x Mansell St,Median : Cutout,24,Width 0ft,37.72074346,-122.4041616
22492,Tristania conferta ::,6301 03rd St,Sidewalk: Curb side : Cutout,8,3X3,37.7207051,-122.3962494
17549,Ulmus parvifolia :: Chinese Elm,600 Persia Ave,Sidewalk: Curb side : Cutout,14,3X3,37.7207025,-122.4310221
17554,Ulmus parvifolia :: Chinese Elm,620 Persia Ave,Sidewalk: Curb side : Cutout,30,3X3,37.72064123,-122.4308949
29548,Lophostemon confertus :: Brisbane Box,2932 Ingalls St,Sidewalk: Curb side : Cutout,3,3x3,37.72060144,-122.3917207
30139,Shrub :: Shrub,410X Mansell St,Median : Cutout,0,POT,37.72060088,-122.405127
22495,Tristania conferta ::,6315 03rd St,Sidewalk: Curb side : Cutout,1,3x3,37.72059965,-122.3962947
17562,Ulmus parvifolia :: Chinese Elm,645 Persia Ave,Sidewalk: Curb side : Cutout,50,3x3,37.72059725,-122.430532
13344,Arbutus 'Marina' :: Hybrid Strawberry Tree,400X Mansell St,Sidewalk: Curb side : Cutout,3,3X3,37.7205942,-122.4049847
22496,Tristania conferta ::,6321 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.72055556,-122.3963127
29549,Lophostemon confertus :: Brisbane Box,2938 Ingalls St,Sidewalk: Curb side : Cutout,3,3X3,37.72055377,-122.3917721
1031,Metrosideros excelsa :: New Zealand Xmas Tree,1984 Alemany Blvd,Sidewalk: Curb side : Cutout,20,3X3,37.72055292,-122.4394675
17560,Maytenus boaria :: Mayten,636 Persia Ave,Sidewalk: Curb side : Cutout,30,3x3,37.72053249,-122.4306688
15781,Myoporum laetum :: Myoporum,4840 Mission St,Sidewalk: Curb side : Cutout,12,3X3,37.7205288,-122.4381284
17563,Ulmus parvifolia :: Chinese Elm,701X Persia Ave,Sidewalk: Curb side : Cutout,20,4.5x4.5,37.72052504,-122.4303432
17561,Maytenus boaria :: Mayten,644 Persia Ave,Sidewalk: Curb side : Cutout,8,3X3,37.7205053,-122.4306109
22490,Tristania conferta ::,6300 03rd St,Sidewalk: Curb side : Cutout,2,,37.72049543,-122.3966584
37814,Acacia baileyana :: Bailey's Acacia,450X Moscow St,Sidewalk: Curb side : Cutout,8,3x3,37.72048376,-122.4282991
1033,Metrosideros excelsa :: New Zealand Xmas Tree,1986 Alemany Blvd,Sidewalk: Curb side : Cutout,40,3X3,37.72048043,-122.4395137
176014,Corymbia ficifolia :: Red Flowering Gum,500x Mansell St,Median : Cutout,45,Width 0ft,37.72046253,-122.4052318
1027,Ulmus pumila :: Siberian Elm,1965X Alemany Blvd,Sidewalk: Curb side : Cutout,31,3X3,37.72045926,-122.4391976
19489,Arbutus 'Marina' :: Hybrid Strawberry Tree,355X Mansell St,Sidewalk: Curb side : Cutout,18,3X3,37.72044458,-122.40459
15792,Melaleuca quinquenervia :: Cajeput,4871 Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.72042659,-122.4378986
1034,Metrosideros excelsa :: New Zealand Xmas Tree,1988 Alemany Blvd,Sidewalk: Curb side : Cutout,30,3X3,37.72040214,-122.4395694
1036,Tree(s) ::,1992 Alemany Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.72038641,-122.4395944
29550,Platanus x hispanica :: Sycamore: London Plane,3000X Ingalls St,Sidewalk: Curb side : Cutout,18,3X3,37.72037072,-122.3919571
390,Ulmus americana :: American Elm,3790X 19th Ave,Sidewalk: Curb side : Cutout,28,2,37.72031884,-122.4750214
13349,Metrosideros excelsa :: New Zealand Xmas Tree,425 Mansell St,Sidewalk: Curb side : Cutout,18,3X3,37.72028364,-122.4051244
1037,Metrosideros excelsa :: New Zealand Xmas Tree,1995 Alemany Blvd,Sidewalk: Curb side : Cutout,20,3X3,37.72024516,-122.4393455
13351,Arbutus 'Marina' :: Hybrid Strawberry Tree,455X Mansell St,Sidewalk: Curb side : Cutout,3,3X3,37.72019919,-122.4054487
29554,Platanus x hispanica :: Sycamore: London Plane,3030 Ingalls St,Sidewalk: Curb side : Cutout,18,3X3,37.72019551,-122.3921147
13352,Metrosideros excelsa :: New Zealand Xmas Tree,465X Mansell St,Sidewalk: Curb side : Cutout,12,3X3,37.72017104,-122.4055568
37830,Prunus serrulata :: Ornamental Cherry,451 Athens St,Sidewalk: Curb side : Cutout,3,6x6,37.72014777,-122.4294714
13353,Arbutus 'Marina' :: Hybrid Strawberry Tree,475X Mansell St,Sidewalk: Curb side : Cutout,9,3X3,37.72014289,-122.405665
1035,Ulmus pumila :: Siberian Elm,1989X Alemany Blvd,Sidewalk: Curb side : Cutout,45,3X6,37.72007454,-122.4394418
13357,Persea americana :: Avocado,638 Mansell St,Sidewalk: Curb side : Cutout,12,3X3,37.72007242,-122.4074341
13347,Metrosideros excelsa :: New Zealand Xmas Tree,600X Mansell St,Sidewalk: Curb side : Cutout,6,3x3,37.72005727,-122.4069546
1043,Platanus x hispanica :: Sycamore: London Plane,2000 Alemany Blvd,Sidewalk: Curb side : Cutout,30,3X5,37.72000705,-122.4399068
13354,Metrosideros excelsa :: New Zealand Xmas Tree,525X Mansell St,Sidewalk: Curb side : Cutout,12,3x3,37.71999449,-122.4062349
13355,Metrosideros excelsa :: New Zealand Xmas Tree,541X Mansell St,Sidewalk: Curb side : Cutout,12,3x3,37.71999067,-122.4063262
28246,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3326 San Bruno Ave,Sidewalk: Curb side : Cutout,3,2X3,37.71996482,-122.400723
176015,Corymbia ficifolia :: Red Flowering Gum,600x Mansell St,Median : Cutout,16,Width 0ft,37.7199604,-122.4072043
13356,Metrosideros excelsa :: New Zealand Xmas Tree,551X Mansell St,Sidewalk: Curb side : Cutout,12,3x3,37.71995146,-122.4064763
13358,Metrosideros excelsa :: New Zealand Xmas Tree,646 Mansell St,Sidewalk: Curb side : Cutout,6,3x3,37.71994441,-122.4078261
104466,Cupressus macrocarpa :: Monterey Cypress,200X VIDAL DR,Median : Yard,50,,37.71993133,-122.4848371
10524,Metrosideros excelsa :: New Zealand Xmas Tree,549X Mansell St,Sidewalk: Curb side : Cutout,12,3x3,37.7199308,-122.4064795
17594,Ulmus parvifolia :: Chinese Elm,808 Persia Ave,Sidewalk: Curb side : Cutout,35,3x3,37.71991793,-122.4293799
1039,Metrosideros excelsa :: New Zealand Xmas Tree,1999X Alemany Blvd,Sidewalk: Curb side : Cutout,40,4X4,37.71991575,-122.4395499
22509,Magnolia grandiflora :: Southern Magnolia,6424 03rd St,Sidewalk: Curb side : Cutout,12,3X3,37.7198948,-122.3969345
1044,Metrosideros excelsa :: New Zealand Xmas Tree,2006 Alemany Blvd,Sidewalk: Curb side : Cutout,40,3X3,37.71987838,-122.4399572
2159,Metrosideros excelsa :: New Zealand Xmas Tree,700X Mansell St,Sidewalk: Curb side : Cutout,6,3x100,37.71983553,-122.4082327
17595,Ulmus parvifolia :: Chinese Elm,818 Persia Ave,Sidewalk: Curb side : Cutout,40,3x3,37.71982635,-122.4291882
25354,Arbutus 'Marina' :: Hybrid Strawberry Tree,600 Geneva Ave,Sidewalk: Curb side : Cutout,16,3X3,37.71982563,-122.4449665
17577,Maytenus boaria :: Mayten,801X Persia Ave,Sidewalk: Curb side : Cutout,10,3x3,37.71981674,-122.4288867
17596,Ulmus parvifolia :: Chinese Elm,822 Persia Ave,Sidewalk: Curb side : Cutout,22,3X3,37.71977126,-122.4290751
29559,Lophostemon confertus :: Brisbane Box,3100X Ingalls St,Sidewalk: Curb side : Cutout,6,3X3,37.71976106,-122.3925055
17599,Ulmus parvifolia :: Chinese Elm,901X Persia Ave,Sidewalk: Curb side : Cutout,16,3x3,37.71975885,-122.4287358
17597,Ulmus parvifolia :: Chinese Elm,844 Persia Ave,Sidewalk: Curb side : Cutout,18,3x3,37.71972333,-122.4289883
10526,Metrosideros excelsa :: New Zealand Xmas Tree,601X Mansell St,Sidewalk: Curb side : Cutout,12,3x3,37.71970969,-122.407396
176067,Cotoneaster SPP :: Cotoneaster,700x Mansell St,Median : Cutout,22,Width 0ft,37.71969378,-122.4082091
1045,Platanus x hispanica :: Sycamore: London Plane,2003X Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.71967487,-122.4398127
13360,Metrosideros excelsa :: New Zealand Xmas Tree,681 Mansell St,Sidewalk: Curb side : Cutout,12,3x3,37.71962692,-122.4077305
1050,Lophostemon confertus :: Brisbane Box,2034 Alemany Blvd,Sidewalk: Curb side : Cutout,19,3X3,37.71961273,-122.4402819
4886,Metrosideros excelsa :: New Zealand Xmas Tree,810X Mansell St,Sidewalk: Curb side : Cutout,18,3X70,37.71958861,-122.4091819
15796,Pittosporum undulatum :: Victorian Box,4950 Mission St,Sidewalk: Curb side : Cutout,12,3X3,37.71958771,-122.4388399
12928,Olea europaea :: Olive Tree,6481X 03rd St,Sidewalk: Curb side : Cutout,12,3X3,37.71957459,-122.3967417
1048,Ulmus pumila :: Siberian Elm,2029X Alemany Blvd,Sidewalk: Curb side : Cutout,,3X3,37.71953263,-122.439969
17602,Ulmus parvifolia :: Chinese Elm,912 Persia Ave,Sidewalk: Curb side : Cutout,45,3X3,37.71952202,-122.4285505
13364,Magnolia grandiflora :: Southern Magnolia,830 Mansell St,Sidewalk: Curb side : Cutout,3,3X6,37.71951129,-122.4094726
2163,Metrosideros excelsa :: New Zealand Xmas Tree,725X Mansell St,Sidewalk: Curb side : Cutout,6,3X3,37.71950966,-122.4080969
1053,Acacia cognata :: River Wattle,2040 Alemany Blvd,Sidewalk: Curb side : Cutout,22,3X3,37.71948545,-122.4404362
17603,Corymbia ficifolia :: Red Flowering Gum,918 Persia Ave,Sidewalk: Curb side : Cutout,80,3X3,37.71946387,-122.4284827
17607,Ulmus parvifolia :: Chinese Elm,948X Persia Ave,Sidewalk: Curb side : Cutout,40,3x3,37.71946302,-122.4284511
29561,Lophostemon confertus :: Brisbane Box,3150X Ingalls St,Sidewalk: Curb side : Cutout,18,3X3,37.71946081,-122.3927755
4893,Shrub :: Shrub,745X Mansell St,Sidewalk: Curb side : Cutout,12,3X3,37.71945584,-122.4083036
13362,Magnolia grandiflora :: Southern Magnolia,735 Mansell St,Sidewalk: Curb side : Cutout,3,3X3,37.71945267,-122.40839
15794,Melaleuca quinquenervia :: Cajeput,4929 Mission St,Sidewalk: Curb side : Cutout,8,3x3,37.71944981,-122.4386386
29387,Tristania conferta ::,3103 Ingalls St,Sidewalk: Curb side : Cutout,10,3x3,37.71940906,-122.3926255
1052,Ulmus pumila :: Siberian Elm,2039X Alemany Blvd,Sidewalk: Curb side : Cutout,45,3X3,37.71940258,-122.4401287
403,Ulmus americana :: American Elm,3810 19th Ave,Sidewalk: Curb side : Cutout,30,3X3,37.71939151,-122.4744249
1055,Pittosporum undulatum :: Victorian Box,2048 Alemany Blvd,Sidewalk: Curb side : Cutout,20,3X3,37.71938036,-122.4405713
1054,Ulmus pumila :: Siberian Elm,2045X Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.71933796,-122.4402214
1057,Metrosideros excelsa :: New Zealand Xmas Tree,2050 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.71933482,-122.4406274
13368,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,900 Mansell St,Sidewalk: Curb side : Cutout,6,3X50,37.71933334,-122.4101451
404,Ulmus americana :: American Elm,3814 19th Ave,Sidewalk: Curb side : Cutout,30,2X4,37.71932333,-122.4743611
28251,Ficus microcarpa :: Chinese Banyan,3340 San Bruno Ave,Sidewalk: Curb side : Cutout,12,2X3,37.71930965,-122.4005648
13374,Pittosporum crassifolium :: Karo Tree,940 Mansell St,Sidewalk: Curb side : Cutout,3,3x10,37.71929039,-122.4104373
1056,Ulmus pumila :: Siberian Elm,2049X Alemany Blvd,Sidewalk: Curb side : Cutout,45,3X3,37.71928711,-122.4402948
12932,Olea europaea :: Olive Tree,6540X 03rd St,Sidewalk: Curb side : Cutout,12,3X3,37.7192671,-122.3972822
22874,Metrosideros excelsa :: New Zealand Xmas Tree,951X Mansell St,Median : Cutout,6,3X100,37.71926572,-122.410532
28252,Ficus microcarpa :: Chinese Banyan,3342 San Bruno Ave,Sidewalk: Curb side : Cutout,12,2X3,37.71926495,-122.4005486
13372,Metrosideros excelsa :: New Zealand Xmas Tree,920 Mansell St,Sidewalk: Curb side : Cutout,6,3X10,37.7192579,-122.4104449
405,Ulmus americana :: American Elm,3818 19th Ave,Sidewalk: Curb side : Cutout,18,2X5,37.71925377,-122.4743025
1059,Metrosideros excelsa :: New Zealand Xmas Tree,2058 Alemany Blvd,Sidewalk: Curb side : Cutout,30,3X3,37.71924374,-122.4407521
13373,Pittosporum crassifolium :: Karo Tree,930 Mansell St,Sidewalk: Curb side : Cutout,12,3X10,37.71922774,-122.410564
1058,Ulmus pumila :: Siberian Elm,2055X Alemany Blvd,Sidewalk: Curb side : Cutout,35,3X3,37.71922699,-122.4403593
22518,Olea europaea :: Olive Tree,6518 03rd St,Sidewalk: Curb side : Cutout,12,4X4,37.71921163,-122.3973189
17618,Ulmus parvifolia :: Chinese Elm,1049X Persia Ave,Sidewalk: Curb side : Cutout,50,3x3,37.71919651,-122.4275561
1060,Ulmus pumila :: Siberian Elm,2059X Alemany Blvd,Sidewalk: Curb side : Cutout,45,3X3,37.71916915,-122.4404382
22520,Olea europaea :: Olive Tree,6530 03rd St,Sidewalk: Curb side : Cutout,6,3X3,37.71913763,-122.3974372
17608,Ulmus parvifolia :: Chinese Elm,1000X Persia Ave,Sidewalk: Curb side : Cutout,40,6x9,37.71913042,-122.4277329
1061,Ulmus pumila :: Siberian Elm,2061X Alemany Blvd,Sidewalk: Curb side : Cutout,40,3X3,37.71911941,-122.440492
407,Ulmus americana :: American Elm,3826 19th Ave,Sidewalk: Curb side : Cutout,16,2X3,37.71911331,-122.4741628
15806,Melaleuca quinquenervia :: Cajeput,4951 Mission St,Sidewalk: Curb side : Cutout,5,3X3,37.71908612,-122.4388219
15808,Melaleuca quinquenervia :: Cajeput,4966 MISSION ST,Sidewalk: Curb side : Cutout,6,5x4,37.71907999,-122.4391397
408,Ulmus americana :: American Elm,3830 19th Ave,Sidewalk: Curb side : Cutout,45,2x3,37.7190424,-122.4740904
17616,Ulmus parvifolia :: Chinese Elm,1030 Persia Ave,Sidewalk: Curb side : Cutout,12,3x3,37.71901825,-122.4275106
1063,Pittosporum crassifolium :: Karo Tree,2065X Alemany Blvd,Sidewalk: Curb side : Cutout,20,3X3,37.71901797,-122.4406181
17617,Ulmus parvifolia :: Chinese Elm,1042 Persia Ave,Sidewalk: Curb side : Cutout,40,3x3,37.71896184,-122.4273912
28254,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3410 San Bruno Ave,Sidewalk: Curb side : Cutout,8,3X3,37.718938,-122.400476
29376,Juglans nigra :: Eastern black walnut,3201 Ingalls St,Sidewalk: Curb side : Cutout,35,4x4,37.71890666,-122.3930718
410,Ulmus americana :: American Elm,3840 19th Ave,Sidewalk: Curb side : Cutout,20,2X6,37.71890329,-122.4739508
